日期,时段序号,自然日时段,电价(元/kWh),预测负载功率(kW),预测光伏功率(kW),实际负载功率(kW),实际光伏功率(kW),计划购电量(kWh),计划充电量(kWh),计划放电量(kWh),紧急购电量(kWh),剩余电量(kWh),期初储电量(kWh),期末储电量(kWh)
2025-03-23,137,22:40-22:50,0.4186,3277.212760880153,0.0,3325.4942,0.0,1400.496617797416,833.3333333333333,0.0,0.0,12.914251130749562,4200.0,4950.0
2025-03-23,138,22:50-23:00,0.4241,3253.1964440172496,0.0,3270.4271,0.0,1402.7998237376928,833.3333333333333,0.0,0.0,24.39530707102631,4950.0,5700.0
2025-03-23,139,23:00-23:10,0.4237,3261.7336795726337,0.0,3205.92,0.0,1404.299296825158,833.3333333333333,0.0,0.0,36.64596349182489,5700.0,6450.0
2025-03-23,140,23:10-23:20,0.4248,3291.2127093968065,0.0,3257.9015,0.0,1406.678037623095,833.3333333333333,0.0,0.0,30.361120956428294,6450.0,7200.0
2025-03-23,141,23:20-23:30,0.424,3396.885766538327,0.0,3266.2446,0.0,1418.448361808253,833.3333333333333,0.0,0.0,40.740928474919656,7200.0,7950.0
2025-03-23,142,23:30-23:40,0.422,3503.9532318510915,0.0,3244.62,0.0,1435.4320174184923,833.3333333333333,0.0,0.0,61.32868408515901,7950.0,8700.0
2025-03-23,143,23:40-23:50,0.424,3472.6113862025613,0.0,3356.9857,0.0,1445.0939995675628,833.3333333333333,0.0,0.0,52.2630495675628,8700.0,9450.0
2025-03-23,144,23:50-24:00,0.4271,3480.3077141954577,0.0,3395.7836,0.0,1449.7156970370033,833.3333333333333,0.0,0.0,50.418430370336864,9450.0,10200.0
2025-03-24,1,00:00-00:10,0.4276,3518.4042367481898,0.0,3392.55,0.0,609.274303608729,0.0,0.0,0.0,43.84930360872909,10200.0,10200.0
2025-03-24,2,00:10-00:20,0.4248,3440.6572650485837,0.0,3547.3049,0.0,588.2653215669715,0.0,0.0,2.9521617663618827,0.0,10200.0,10200.0
2025-03-24,3,00:20-00:30,0.4245,3457.3203518494465,0.0,3426.2475,0.0,595.9920602584853,0.0,0.0,0.0,24.950810258485262,10200.0,10200.0
2025-03-24,4,00:30-00:40,0.4269,3552.675315970786,0.0,3138.35,0.0,607.6513575490843,0.0,0.0,0.0,84.59302421575103,10200.0,10200.0
2025-03-24,5,00:40-00:50,0.4272,3482.917494207711,0.0,3249.9381,0.0,606.635760881528,0.0,0.0,0.0,64.979410881528,10200.0,10200.0
2025-03-24,6,00:50-01:00,0.4271,3355.1273201446684,0.0,3358.2974,0.0,590.8014919054856,0.0,0.0,0.0,31.08525857215227,10200.0,10200.0
2025-03-24,7,01:00-01:10,0.4285,3342.274842250134,0.0,3292.44,0.0,597.4244023961704,0.0,0.0,0.0,48.68440239617041,10200.0,10200.0
2025-03-24,8,01:10-01:20,0.4311,3503.96956681885,0.0,3302.2653,0.0,614.3455953115476,0.0,0.0,0.0,63.96804531154771,10200.0,10200.0
2025-03-24,9,01:20-01:30,0.4302,3562.7804161422,0.0,3392.7582,0.0,615.1175983774416,0.0,0.0,0.0,49.6578983774416,10200.0,10200.0
2025-03-24,10,01:30-01:40,0.4279,3492.9636626077126,0.0,3467.47,0.0,606.0009012283556,0.0,0.0,0.0,28.089234561688954,10200.0,10200.0
2025-03-24,11,01:40-01:50,0.4312,3525.3970988706815,0.0,3454.5951,0.0,619.0062631838746,0.0,0.0,0.0,43.24041318387458,10200.0,10200.0
2025-03-24,12,01:50-02:00,0.4333,3580.318787418644,0.0,3509.0944,0.0,640.3432910092295,0.0,0.0,0.0,55.4942243425628,10200.0,10200.0
2025-03-24,13,02:00-02:10,0.4311,3622.814540032574,0.0,3582.51,0.0,626.9002577288069,0.0,0.0,0.0,29.81525772880684,10200.0,10200.0
2025-03-24,14,02:10-02:20,0.4293,3687.416830326622,0.0,3490.9715,0.0,644.9777464528622,0.0,0.0,0.0,63.14916311952891,10200.0,10200.0
2025-03-24,15,02:20-02:30,0.4324,3596.386209210382,0.0,3529.2374,0.0,624.522383715374,0.0,0.0,0.0,36.31615038204063,10200.0,10200.0
2025-03-24,16,02:30-02:40,0.4367,3452.5431300087007,0.0,3621.0,0.0,606.9668194093806,0.0,0.0,0.0,3.466819409380605,10200.0,10200.0
2025-03-24,17,02:40-02:50,0.4348,3550.103589723026,0.0,3414.096,0.0,617.3306772453332,0.0,0.0,0.0,48.3146772453332,10200.0,10200.0
2025-03-24,18,02:50-03:00,0.4335,3621.0800747167355,0.0,3397.1726,0.0,635.0792766244929,0.0,0.0,0.0,68.88384329115956,10200.0,10200.0
2025-03-24,19,03:00-03:10,0.4357,3532.4823346001763,0.0,3589.39,0.0,618.0148624155814,0.0,0.0,0.0,19.783195748914864,10200.0,10200.0
2025-03-24,20,03:10-03:20,0.4374,3440.8493202650675,0.0,3532.4597,0.0,601.6273316599263,0.0,0.0,0.0,12.884048326593074,10200.0,10200.0
2025-03-24,21,03:20-03:30,0.4371,3529.273700457583,0.0,3575.4188,0.0,615.8183370434659,0.0,0.0,0.0,19.915203710132687,10200.0,10200.0
2025-03-24,22,03:30-03:40,0.4356,3651.268914539393,0.0,3745.86,0.0,638.0123822834487,0.0,0.0,0.0,13.702382283448742,10200.0,10200.0
2025-03-24,23,03:40-03:50,0.4353,3507.180102234548,0.0,3680.4055,0.0,607.7747183837384,0.0,0.0,5.626198282928158,0.0,10200.0,10200.0
2025-03-24,24,03:50-04:00,0.436,3493.098095895326,0.0,3566.0666,0.0,596.136085899656,0.0,0.0,0.0,1.791652566322682,10200.0,10200.0
2025-03-24,25,04:00-04:10,0.4378,3632.698658689842,0.0,3529.75,0.0,627.3639524899879,0.0,0.0,0.0,39.072285823321295,10200.0,10200.0
2025-03-24,26,04:10-04:20,0.4401,3553.9324406668716,0.0014735067783553809,3522.2311,0.0017,619.8383697400096,0.0,0.0,0.0,32.80013640667634,10200.0,10200.0
2025-03-24,27,04:20-04:30,0.4389,3489.679393227433,0.0,3596.0756,0.0,602.4723607185643,0.0,0.0,0.0,3.126427385231068,10200.0,10200.0
2025-03-24,28,04:30-04:40,0.4364,3552.0823863345636,0.0,3653.54,0.0,629.8383320668269,0.0,0.0,0.0,20.914998733493576,10200.0,10200.0
2025-03-24,29,04:40-04:50,0.4393,3599.9626293326237,0.022694834288586076,3529.2316,0.023,629.9741221014627,0.0,0.0,0.0,41.77268876812947,10200.0,10200.0
2025-03-24,30,04:50-05:00,0.4422,3592.1459530861957,0.0001121927691572957,3486.6306,0.0,632.3574722607236,0.0,0.0,0.0,51.25237226072363,10200.0,10200.0
2025-03-24,31,05:00-05:10,0.4395,3543.675304553754,0.0,3613.84,0.0,615.1282143506978,0.0,0.0,0.0,12.821547684031202,10200.0,10200.0
2025-03-24,32,05:10-05:20,0.4333,3511.708707489618,0.3158939697857875,3742.3779,0.3202,613.7370012970794,0.0,0.0,9.939282036253966,0.0,10200.0,10200.0
2025-03-24,33,05:20-05:30,0.4439,3595.395121883582,0.0015680896340356913,3812.8581,0.0,627.617695007092,0.0,0.0,7.858654992907873,0.0,10200.0,10200.0
2025-03-24,34,05:30-05:40,0.4301,3589.5454469716406,0.0,3733.21,0.0,634.5285426403022,0.0,0.0,0.0,12.326875973635651,10200.0,10200.0
2025-03-24,35,05:40-05:50,0.3713,3304.0987600735994,4.39991285541324,3543.6731,4.4592,1240.9794647575595,666.6666666666666,0.0,15.556185242440394,0.0,10200.0,10800.0
2025-03-24,36,05:50-06:00,0.5708,3794.9692783168234,0.021838452973175927,4012.2596,0.0,658.7191987641941,0.0,-0.0,9.99073456913925,0.0,10800.0,10800.0
2025-03-24,37,06:00-06:10,0.9099,4780.423024729871,1.8040134816023448,4865.46,31.35,0.0,0.0,829.0027389576023,0.0,23.317738957602387,10800.0,9878.885845602665
2025-03-24,38,06:10-06:20,0.9368,4847.01921691714,138.3932564362778,5000.0326,248.2812,0.0,0.0,807.2482015912702,0.0,15.289634924603774,9878.885845602665,8981.943399390142
2025-03-24,39,06:20-06:30,0.8758,4635.7460907180075,372.9305129062831,4870.3025,526.779,0.0,0.0,720.924134986176,2.996448347157184,0.0,8981.943399390142,8180.916582738835
2025-03-24,40,06:30-06:40,0.8759,4656.534106170625,654.685740151515,4875.36,799.4625,0.0,0.0,686.6419344732221,0.0,7.325684473222168,8180.916582738835,7417.98109999081
2025-03-24,41,06:40-06:50,0.8601,4758.7865730669,949.456434739182,4934.3439,1093.6035,0.0,0.0,654.9263561522765,0.0,14.802956152276579,7417.98109999081,6690.285148710504
2025-03-24,42,06:50-07:00,0.8442,4804.067918875473,1263.4866636496054,4888.8394,1392.7711,0.0,0.0,616.3404866270339,0.0,33.66243662703391,6690.285148710504,6005.462385791577
2025-03-24,43,07:00-07:10,0.8334,4731.781656539161,1598.4772611380297,4792.2,1707.075,0.0,0.0,540.8698755363465,0.0,26.682375536346512,6005.462385791577,5404.495857417858
2025-03-24,44,07:10-07:20,0.8092,4614.270861382815,1939.2999876402407,4830.9265,2045.8794,441.5466139654261,0.0,8.606075242832594,14.021827458407836,0.0,5404.495857417858,5394.933551592489
2025-03-24,45,07:20-07:30,0.7972,4757.039787549653,2262.85517898941,4825.3536,2272.4309,428.2277365177167,0.0,0.0,0.0,2.7406198510500417,5394.933551592489,5394.933551592489
2025-03-24,46,07:30-07:40,0.7644,4873.935419222437,2566.951502312773,4632.31,2472.1125,402.2089647257412,0.0,0.0,0.0,42.1760480590745,5394.933551592489,5394.933551592489
2025-03-24,47,07:40-07:50,0.6899,4524.380832923281,2872.2628933066567,4463.5294,2872.2775,285.3432178455341,0.0,0.0,0.0,20.13456784553415,5394.933551592489,5394.933551592489
2025-03-24,48,07:50-08:00,0.86,5150.788275241662,3197.950513091987,5346.959,3243.6188,0.0,0.0,331.01148031252063,19.545219687479346,0.0,5394.933551592489,5027.14301791191
2025-03-24,49,08:00-08:10,1.1617,6486.297597050394,3516.824972870897,6663.09,3508.6875,0.0,0.0,517.0070304078395,8.726719592160407,0.0,5027.14301791191,4452.690761903199
2025-03-24,50,08:10-08:20,1.1683,6705.6309372268615,3790.1882138828214,6652.1887,3803.8242,0.0,0.0,508.2610352322862,0.0,33.53361856561969,4452.690761903199,3887.9562783117694
2025-03-24,51,08:20-08:30,1.0956,6468.617499874097,4110.216190538649,6347.2065,4052.8921,0.0,0.0,414.9788338883193,0.0,32.593100554985995,3887.9562783117694,3426.868685102526
2025-03-24,52,08:30-08:40,1.0849,6401.636686596,4466.21330782373,6436.86,4302.225,0.0,0.0,352.35064038991004,3.421859610089882,0.0,3426.868685102526,3035.3679735581813
2025-03-24,53,08:40-08:50,1.061,6442.7382916096185,4752.7716309193,6583.7501,4701.7928,0.0,0.0,317.2452305188124,0.0,3.585680518812296,3035.3679735581813,2682.873272981723
2025-03-24,54,08:50-09:00,1.043,6493.196600344669,5026.208604060991,6606.8355,5107.0668,0.0,0.0,293.2365929653761,0.0,43.27514296537606,2682.873272981723,2357.054836353527
2025-03-24,55,09:00-09:10,1.036,6486.616707358108,5298.416964767906,6600.41,5414.7,0.0,0.0,250.10588996785373,0.0,52.4875566345205,2357.054836353527,2079.1594030559118
2025-03-24,56,09:10-09:20,1.0147,6424.564698855527,5524.772611227047,6759.0704,5640.9658,0.0,0.0,214.06333480273247,0.0,27.712568136065784,2079.1594030559118,1841.3112532750977
2025-03-24,57,09:20-09:30,0.9922,6434.754604175623,5775.089500571673,6795.0967,5816.3859,0.0,0.0,168.742582781711,0.0,5.62411611504433,1841.3112532750977,1653.8194946287522
2025-03-24,58,09:30-09:40,0.97,6461.488875322147,6037.21966117293,6633.04,6038.4375,0.0,0.0,147.89531201259183,0.0,48.79489534592517,1653.8194946287522,1489.4913701703167
2025-03-24,59,09:40-09:50,0.9422,6343.402526921698,6224.592331163074,6493.2216,6409.2099,0.0,0.0,93.62036055500812,0.0,79.61841055500827,1489.4913701703167,1385.4687473314189
2025-03-24,60,09:50-10:00,0.9569,6338.733378192304,6396.379574922537,6435.2836,6796.6497,0.0,0.0,99.48091689895625,0.0,159.70860023228977,1385.4687473314189,1274.9343952214674
2025-03-24,61,10:00-10:10,0.9977,6448.402297636404,6589.189914114707,6418.37,7148.55,0.0,0.0,67.3121775735242,0.0,189.0088442401909,1274.9343952214674,1200.1430868064406
2025-03-24,62,10:10-10:20,0.9919,6412.663535957577,6778.629384919717,6398.0621,7500.1972,0.0,0.0,0.12877812579654346,0.0,183.81796145912972,1200.1430868064406,1200.0
2025-03-24,63,10:20-10:30,0.9588,6377.366979683758,6939.808333314828,6525.8473,7690.3798,0.0,3.0807954591896305,0.0,0.0,191.00795454081026,1200.0,1202.7727159132708
2025-03-24,64,10:30-10:40,0.9549,6365.314630014172,7107.858897553807,6629.25,7732.3875,0.0,64.86203029816375,0.0,0.0,118.99421970183607,1202.7727159132708,1261.1485431816182
2025-03-24,65,10:40-10:50,0.9839,6264.022650533772,7331.83521896751,6368.9222,7801.6652,0.0,77.22359358147241,0.0,0.0,161.56690641852765,1261.1485431816182,1330.6497774049433
2025-03-24,66,10:50-11:00,0.799,6316.22398445362,7484.873394664714,6210.4998,7828.0801,0.0,128.7725311529789,0.0,0.0,140.824185513688,1330.6497774049433,1446.5450554426243
2025-03-24,67,11:00-11:10,0.5025,6458.937734831032,7539.467744597557,6329.63,7823.6625,710.7752756648104,833.3333333333333,0.0,0.0,126.44735899814373,1446.5450554426243,2196.5450554426243
2025-03-24,68,11:10-11:20,0.4662,6389.699749307135,7600.440516139001,6437.7258,7922.5899,698.4901080727457,833.3333333333333,0.0,0.0,112.63412473941253,2196.5450554426243,2946.5450554426243
2025-03-24,69,11:20-11:30,0.5007,6414.466413491616,7723.43820082113,6382.6403,8158.3665,700.4085903870243,833.3333333333333,0.0,0.0,163.0296237203579,2946.5450554426243,3696.5450554426243
2025-03-24,70,11:30-11:40,0.4827,6500.618763122358,7892.858096130107,6325.19,8420.9625,701.7529467646143,833.3333333333333,0.0,0.0,217.71503009794765,3696.5450554426243,4446.545055442624
2025-03-24,71,11:40-11:50,0.4785,6286.312798775652,8035.750358399289,6508.4906,8525.2623,619.4507031530054,833.3333333333333,0.0,0.0,122.245986486339,4446.545055442624,5196.545055442624
2025-03-24,72,11:50-12:00,0.4662,6059.727569238501,8083.341512712343,6440.6898,8458.5168,593.3139135278022,833.3333333333333,0.0,0.0,96.28508019446872,5196.545055442624,5946.545055442624
2025-03-24,73,12:00-12:10,0.4432,5975.566490520313,8061.21946783038,6113.74,8381.175,566.9889641530591,833.3333333333333,0.0,0.0,111.56146415305875,5946.545055442624,6696.545055442624
2025-03-24,74,12:10-12:20,0.4411,5922.637832202878,8054.374778178598,6022.107,8423.6082,532.0406500460568,833.3333333333333,0.0,0.0,98.95751671272342,6696.545055442624,7446.545055442624
2025-03-24,75,12:20-12:30,0.4551,5926.785771873334,8015.786825143435,5997.4417,8117.4002,539.7782045471051,833.3333333333333,0.0,0.0,59.77128788043842,7446.545055442624,8196.545055442624
2025-03-24,76,12:30-12:40,0.4463,5936.135581755898,7889.992000257018,5910.76,7680.6,583.2575413792915,833.3333333333333,0.0,0.0,44.8975413792914,8196.545055442624,8946.545055442624
2025-03-24,77,12:40-12:50,0.4113,5875.538328825123,7690.438191472199,5864.6834,7864.5239,617.0115685741546,833.3333333333333,0.0,0.0,116.98498524082129,8946.545055442624,9696.545055442624
2025-03-24,78,12:50-13:00,0.5682,6019.447694952506,7594.214956338416,6024.1867,8220.8485,543.7626637634004,703.6297388441461,0.0,0.0,206.2432249192541,9696.545055442624,10329.811820402356
2025-03-24,79,13:00-13:10,0.8279,6310.960463400985,7598.560551628574,6241.68,8392.6125,0.0,70.09378678394432,0.0,0.0,288.39496321605543,10329.811820402356,10392.896228507905
2025-03-24,80,13:10-13:20,0.8636,6383.788243630635,7523.050012060041,6201.9838,8377.3172,0.0,93.92034484224268,0.0,0.0,268.635221824424,10392.896228507905,10477.424538865924
2025-03-24,81,13:20-13:30,0.8416,6311.950167093897,7360.657267965302,6203.9876,8009.6247,0.0,88.34992733881927,0.0,0.0,212.5895893278473,10477.424538865924,10556.93947347086
2025-03-24,82,13:30-13:40,0.8618,6233.015586380501,7198.591161091665,6274.85,7561.7625,0.0,69.18145920508596,0.0,0.0,145.30395746158047,10556.93947347086,10619.202786755437
2025-03-24,83,13:40-13:50,0.8623,6212.397697816118,7122.76448377217,6156.9558,7500.4354,0.0,80.2476653907379,0.0,0.0,143.66560127592902,10619.202786755437,10691.4256856071
2025-03-24,84,13:50-14:00,0.9026,6230.484314277247,7024.743412721321,6149.2398,7181.4983,0.0,60.980222233085215,0.0,0.0,111.06286110024803,10691.4256856071,10746.307885616878
2025-03-24,85,14:00-14:10,0.9754,6224.876402027354,6853.5864891456595,6247.07,6632.1,0.0,28.374390388799384,0.0,0.0,35.79727627786724,10746.307885616878,10771.844836966797
2025-03-24,86,14:10-14:20,1.0002,6156.585023490249,6654.213108767099,6150.1276,6527.4637,0.0,31.28351448133799,0.0,0.0,31.605835518661934,10771.844836966797,10800.0
2025-03-24,87,14:20-14:30,0.9978,6160.420991729944,6428.995761143066,6145.5637,6346.1912,0.0,0.0,27.823166971202227,0.0,61.26108363786898,10800.0,10769.085370031997
2025-03-24,88,14:30-14:40,1.0271,6228.077768995476,6178.877155749666,6229.76,5901.675,0.0,0.0,75.09715872985157,0.0,20.416325396518232,10769.085370031997,10685.644082554383
2025-03-24,89,14:40-14:50,1.0906,6223.630096916198,5910.303474475154,6120.2709,5542.2576,0.0,0.0,99.06906822456801,0.0,2.733518224567888,10685.644082554383,10575.567340082642
2025-03-24,90,14:50-15:00,0.9376,6240.358775217746,5612.775158146057,6165.0898,5187.4566,0.0,0.0,141.405395346825,21.533471319841624,0.0,10575.567340082642,10418.450234141725
2025-03-24,91,15:00-15:10,0.6694,6258.92434889654,5329.535703713977,6318.16,4849.65,207.59366433302955,0.0,0.0,37.15800233363723,0.0,10418.450234141725,10418.450234141725
2025-03-24,92,15:10-15:20,0.66,6159.981821555582,5118.398289362928,6164.8453,4668.5091,643.3480628422021,423.9441842869726,0.0,29.985488111437007,0.0,10418.450234141725,10800.0
2025-03-24,93,15:20-15:30,0.7217,6104.265132613194,4868.029481665354,6027.1362,4476.0203,234.86516668935064,0.0,0.0,23.654149977316024,0.0,10800.0,10800.0
2025-03-24,94,15:30-15:40,0.7308,6147.045920086167,4536.753062580757,6072.73,4291.95,312.9964590815265,0.0,0.0,0.0,16.19979241485987,10800.0,10800.0
2025-03-24,95,15:40-15:50,0.7534,6188.405783613933,4191.095641461576,6141.6538,4257.4006,373.218575532249,0.0,0.0,0.0,59.176375532248926,10800.0,10800.0
2025-03-24,96,15:50-16:00,0.7823,6216.309692521624,3877.4768673385875,6144.9399,3959.3754,412.22959113266813,0.0,0.0,0.0,47.96884113266822,10800.0,10800.0
2025-03-24,97,16:00-16:10,0.8055,6223.455969574668,3577.164923141379,6093.01,3491.025,464.02200814592265,0.0,0.0,0.0,30.357841479255967,10800.0,10800.0
2025-03-24,98,16:10-16:20,0.8271,6196.33769595811,3235.4676781188887,6066.6271,3354.1794,520.0076038505576,0.0,-0.0,0.0,67.9329871838911,10800.0,10800.0
2025-03-24,99,16:20-16:30,0.8519,6172.092606309529,2888.0764662934184,6112.7859,3120.0169,571.7538969006962,0.0,-0.0,0.0,72.95906356736282,10800.0,10800.0
2025-03-24,100,16:30-16:40,0.8791,6171.572220375192,2563.767998303773,6184.33,2689.9125,620.7349610100276,0.0,-0.0,0.0,38.33204434336102,10800.0,10800.0
2025-03-24,101,16:40-16:50,0.9024,6174.615604894259,2253.830824436554,6168.727,2403.3545,673.1188735388911,0.0,-0.0,0.0,45.55679020555783,10800.0,10800.0
2025-03-24,102,16:50-17:00,0.9163,6119.903741171122,1922.3157679167025,6038.4032,2084.3729,717.7555143804567,0.0,-0.0,0.0,58.750464380456776,10800.0,10800.0
2025-03-24,103,17:00-17:10,0.9264,6078.540981125454,1574.2073193798165,5948.33,1694.7,766.1864503703885,0.0,-0.0,0.0,57.248117037055124,10800.0,10800.0
2025-03-24,104,17:10-17:20,0.9462,6171.995792064696,1249.4604884604998,6094.6884,1400.8837,834.7087837071319,0.0,-0.0,0.0,52.40800037379864,10800.0,10800.0
2025-03-24,105,17:20-17:30,0.9742,6171.622653745511,939.162203340274,6212.9072,1103.6799,879.551211751749,0.0,-0.0,0.0,28.013328418415682,10800.0,10800.0
2025-03-24,106,17:30-17:40,0.9862,6169.187057987512,642.0635279503201,6283.19,777.0,950.0601549015184,0.0,0.0,0.0,32.36182156818518,10800.0,10800.0
2025-03-24,107,17:40-17:50,0.976,6322.624349998544,374.9067252684075,6373.7375,503.7992,1019.4636259411532,-0.0,0.0,0.0,41.14057594115329,10800.0,10800.0
2025-03-24,108,17:50-18:00,1.0742,5500.934241561179,146.48880861332708,5533.8845,238.3888,902.1097589047633,0.0,0.0,0.0,19.527142238096687,10800.0,10800.0
2025-03-24,109,18:00-18:10,1.2313,4166.523219367794,2.0542476096955733,4284.3,28.4625,711.8176102870206,0.0,-0.0,0.0,2.5113602870206018,10800.0,10800.0
2025-03-24,110,18:10-18:20,1.2561,4045.418239528369,0.04160003514985867,4230.5114,0.0,693.1898925856307,0.0,-0.0,11.895340747702676,0.0,10800.0,10800.0
2025-03-24,111,18:20-18:30,1.2447,4278.914580018739,4.7773038042932185,4440.6569,4.5548,730.770945021979,0.0,0.0,8.579404978021008,0.0,10800.0,10800.0
2025-03-24,112,18:30-18:40,1.2545,4281.69924814709,0.0,4314.13,0.0,733.5916246506023,0.0,0.0,0.0,14.569957983935637,10800.0,10800.0
2025-03-24,113,18:40-18:50,1.2522,4333.98132814071,0.002987458620583805,4184.4487,0.0,744.9053736042637,0.0,0.0,0.0,47.49725693759706,10800.0,10800.0
2025-03-24,114,18:50-19:00,1.2881,4415.798053374502,0.34298969303780386,4178.5788,0.327,419.010974730005,0.0,340.0172391937327,0.0,62.652913923737685,10800.0,10422.20306756252
2025-03-24,115,19:00-19:10,1.3466,4431.852051196599,0.0,4256.47,0.0,0.0,0.0,773.788950518238,0.0,64.3772838515714,10422.20306756252,9562.437566986699
2025-03-24,116,19:10-19:20,1.3523,4338.489996643543,0.00021394900164879653,4295.017,0.0,0.0,0.0,756.251869652061,0.0,40.41570298539443,9562.437566986699,8722.157711817741
2025-03-24,117,19:20-19:30,1.3445,4254.893501060277,0.024629461208098172,4259.6286,0.0235,0.0,0.0,732.8305275066937,0.0,22.896344173360376,8722.157711817741,7907.9015701436365
2025-03-24,118,19:30-19:40,1.3483,4259.853470479304,0.0,4195.84,0.0,0.0,0.0,738.0783597281167,0.0,38.77169306145004,7907.9015701436365,7087.814503779063
2025-03-24,119,19:40-19:50,1.349,4339.735421072924,0.0,4186.263,0.0,0.0,0.0,746.3459652772726,0.0,48.635465277272715,7087.814503779063,6258.541209026537
2025-03-24,120,19:50-20:00,1.3473,4433.254767929895,0.0016535633038889288,4231.9802,0.0017,0.0,0.0,764.6241104128064,0.0,59.29436041280644,6258.541209026537,5408.958864123419
2025-03-24,121,20:00-20:10,1.3482,4424.750929409141,0.0,4257.52,0.0,0.0,0.0,777.3860740131163,0.0,67.79940734644958,5408.958864123419,4545.1965596644
2025-03-24,122,20:10-20:20,1.3513,4255.179278552636,0.0,4190.3301,0.0,0.0,0.0,740.6229148008499,0.0,42.23456480084997,4545.1965596644,3722.282209885678
2025-03-24,123,20:20-20:30,1.34,4247.686397306293,0.0,4184.3411,0.0,0.0,0.0,730.6169221007269,0.0,33.22673876739373,3722.282209885678,2910.4856297737592
2025-03-24,124,20:30-20:40,1.3489,4419.095191840288,0.0,4282.73,0.0,0.0,0.0,772.916054938057,0.0,59.127721604723774,2910.4856297737592,2051.690013175918
